time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
2437.445083	24.799349	7.460186	3.324227	34
2438.463934	29.010317	7.482200	3.877244	35
2439.577508	20.572489	7.484144	2.748810	36
2440.592515	24.104704	7.478487	3.223206	37
2441.631353	26.725946	7.468236	3.578616	38
2442.651630	30.851765	7.465434	4.132615	39
2443.763230	19.523977	7.480323	2.610045	40
2444.777917	23.228271	7.445209	3.119896	41
2445.837411	27.135172	7.478936	3.628213	42
2446.847089	32.510006	7.461563	4.356997	43
2447.953356	19.576984	7.485625	2.615277	44
2448.980375	23.095963	7.484221	3.085954	45
2450.014887	29.449165	7.479500	3.937318	46
2451.036570	33.498669	7.433489	4.506453	47
2452.136776	18.554459	7.463622	2.485986	48
2453.153806	23.191483	7.468861	3.105090	49
2454.208148	29.869001	7.484885	3.990576	50
2455.227837	34.299099	7.457631	4.599195	51
2456.324273	19.060289	7.490868	2.544470	52
2457.346129	25.193405	7.475420	3.370166	53
2458.393554	29.761068	7.475268	3.981271	54
2459.414028	34.963749	7.462426	4.685306	55
2460.522193	20.476818	7.486687	2.735097	56
2461.532806	26.392351	7.452770	3.541281	57
2462.581638	31.190371	7.478106	4.170892	58
2463.602039	35.366413	7.474877	4.731370	59
2464.701202	23.378872	7.473823	3.128101	60
2465.722154	28.801577	7.451000	3.865465	61
2466.778272	29.903881	7.465277	4.005730	62
2467.789359	34.649834	7.461547	4.643787	63
2468.887299	24.784767	7.467411	3.319058	64
2469.908278	30.526546	7.443796	4.100938	65
2470.956125	30.600790	7.455956	4.104208	66
2471.978424	34.473103	7.474778	4.611924	67
2473.071888	27.552088	7.474924	3.685936	68
2474.093635	33.196342	7.499847	4.426269	69
2475.147101	29.612015	7.481277	3.958150	70
2476.170633	34.076469	7.473636	4.559557	71
2477.257276	29.174435	7.471518	3.904754	72
2478.280258	34.770069	7.463514	4.658673	73
2479.337768	29.841303	7.465105	3.997440	74
2480.361953	34.330612	7.468266	4.596865	75
2481.440918	31.355204	7.467139	4.199092	76
2482.466089	36.880070	7.477805	4.931939	77
2483.529558	30.622478	7.481326	4.093189	78
2484.562845	36.036858	7.467868	4.825589	79
2485.628649	31.863794	7.472988	4.263863	80
2486.654470	37.489346	7.479579	5.012227	81
2487.717675	32.057121	7.471285	4.290710	82
2488.742659	35.752792	7.473237	4.784111	83
2489.813243	33.008392	7.450794	4.430185	84
2490.841615	37.927631	7.475036	5.073906	85
2491.907522	32.946068	7.450789	4.421823	86
2492.931559	38.553467	7.483651	5.151692	87
2494.001647	33.386894	7.476241	4.465734	88
2495.030499	39.118103	7.468709	5.237599	89
2496.096295	34.095901	7.473841	4.562032	90
2497.132184	39.164623	7.481496	5.234865	91
2498.186386	35.079105	7.456447	4.704534	92
2499.220176	38.666454	7.449932	5.190176	93
2500.284870	35.856632	7.467066	4.801970	94
2501.310669	41.278286	7.485260	5.514610	95
2502.375971	35.343285	7.455577	4.740516	96
2503.408046	39.866188	7.468022	5.338253	97
