time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4496.605277	135.637421	0.789953	0.369364	183
4498.701531	135.446228	0.794509	0.365666	185
4500.797187	135.095230	0.798659	0.362168	187
4502.895087	135.437683	0.801993	0.357697	189
4504.980912	135.769821	0.807430	0.354695	191
4507.077452	134.938583	0.813481	0.351541	193
4509.178799	134.157776	0.818096	0.349100	195
4511.275308	134.494980	0.825530	0.347271	197
4513.362771	134.404358	0.831450	0.345167	199
4515.462949	134.268951	0.835104	0.342929	201
4517.555991	134.412766	0.839846	0.340083	203
4519.649036	134.251617	0.845773	0.337019	205
4521.746041	133.929611	0.851233	0.334460	207
4523.843141	134.231094	0.855117	0.331257	209
4525.931677	134.609802	0.860449	0.328475	211
4528.026459	134.545441	0.865669	0.326127	213
4530.121832	134.327652	0.871382	0.324256	215
4532.217770	134.291031	0.875265	0.321877	217
4534.312918	134.509247	0.880157	0.318906	219
4536.405557	134.523148	0.884806	0.316437	221
4538.502479	134.424423	0.889860	0.314218	223
4540.597255	134.236084	0.894479	0.311772	225
4542.693827	134.406097	0.899078	0.309329	227
4544.786789	134.487259	0.904532	0.306922	229
4546.884003	134.115295	0.909352	0.304837	231
4548.981430	134.092316	0.912629	0.302812	233
4551.075506	134.275909	0.917493	0.300434	235
4553.168347	134.001160	0.921995	0.298147	237
4555.265982	134.002426	0.925820	0.295402	239
4557.358030	134.196075	0.931702	0.292813	241
4559.453161	134.205643	0.937019	0.290806	243
4561.548968	134.442200	0.941368	0.288534	245
4563.643202	134.755539	0.945537	0.286500	247
4565.736509	135.032379	0.949316	0.284376	249
4567.831810	134.955368	0.953662	0.282212	251
4569.927284	134.918777	0.956483	0.280187	253
4572.022715	134.972473	0.960048	0.277480	255
4574.116240	135.021835	0.964977	0.275371	1
4576.211920	134.927505	0.968932	0.273094	3
4578.307497	134.843079	0.973919	0.271233	5
4580.403309	134.776184	0.978556	0.269602	7
4582.497509	134.764206	0.982826	0.267923	9
4584.593068	134.699234	0.986995	0.266206	11
4586.687530	134.561096	0.991492	0.265055	13
4588.783974	134.567978	0.994832	0.263300	15
4590.878465	134.696106	1.000032	0.261855	17
4592.973788	134.804565	1.004737	0.260245	19
4595.067891	134.978027	1.009692	0.258172	21
4597.162374	135.047775	1.014246	0.256238	23
4599.256271	135.001984	1.018540	0.254622	25
4601.351194	135.079666	1.021943	0.252986	27
4603.445746	135.139374	1.025102	0.251262	29
4605.540415	135.249893	1.027336	0.249009	31
4607.635158	135.331650	1.031092	0.247265	33
4609.729951	135.367737	1.034052	0.245639	35
4611.825424	135.397232	1.039539	0.244439	37
4613.920042	135.443710	1.044267	0.243379	39
4616.015526	135.489410	1.048937	0.242208	41
4618.110801	135.442368	1.053166	0.240629	43
4620.206697	135.366516	1.056627	0.239717	45
4622.301554	135.470245	1.059556	0.237936	47
4624.396124	135.467880	1.062855	0.236512	49
4626.491184	135.367676	1.065864	0.234670	51
4628.585827	135.425201	1.070498	0.233394	53
4630.680270	135.462067	1.076134	0.232140	55
4632.775072	135.619171	1.079634	0.230628	57
4634.869365	135.819702	1.084202	0.229581	59
4636.964198	136.077499	1.088249	0.228148	61
4639.058526	136.168625	1.090952	0.226769	63
4641.153434	136.308853	1.094007	0.225376	65
4643.248233	136.401871	1.097576	0.223920	67
4645.342781	136.394516	1.100682	0.222479	69
4647.437832	136.434799	1.103316	0.221119	71
4649.532653	136.453644	1.106941	0.220020	73
4651.627217	136.435791	1.110509	0.218921	75
4653.722676	136.442459	1.113366	0.218103	77
4655.817663	136.374023	1.117290	0.216767	79
4657.912998	136.257217	1.120790	0.216201	81
4660.006904	136.359940	1.121557	0.214783	83
4662.102936	136.586029	1.124789	0.213642	85
4664.197487	136.640533	1.127847	0.212406	87
4666.292110	136.768677	1.131007	0.211495	89
4668.386298	136.859177	1.133411	0.209987	91
4670.480733	136.927612	1.136465	0.208631	93
4672.575154	137.022690	1.139183	0.207249	95
4674.669909	137.009628	1.142949	0.206178	97
4676.764328	137.141449	1.146597	0.205524	99
4678.858975	137.237473	1.149196	0.204560	101
4680.953630	137.256638	1.151064	0.203042	103
4683.048513	137.367279	1.154843	0.202233	105
4685.143421	137.366669	1.158643	0.201476	107
4687.238532	137.412003	1.161955	0.200314	109
4689.333359	137.527374	1.163535	0.199584	111
4691.428490	137.550934	1.165106	0.197996	113
4693.523394	137.556503	1.166610	0.196953	115
4695.618274	137.621063	1.168617	0.195903	117
