time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
4086.284913	6.467442	1.839334	3.516187	53
4087.301964	7.425310	1.846668	4.020924	54
4088.376223	7.186770	1.826165	3.935445	55
4089.399305	7.873464	1.854164	4.246369	56
4090.475792	7.032374	1.849144	3.803044	57
4091.491816	7.806881	1.850211	4.219454	58
4092.565991	6.849630	1.823677	3.755944	59
4093.589733	7.937673	1.846852	4.297947	60
4094.659895	6.677660	1.768445	3.776008	61
4095.677235	8.122336	1.845402	4.401392	62
4096.756600	6.716703	1.791147	3.749945	63
4097.779250	7.332557	1.795912	4.082915	64
4098.845874	7.220123	1.805433	3.999110	65
4099.878390	8.299766	1.850119	4.486072	66
4100.955150	6.953820	1.852242	3.754273	67
4101.961764	7.559037	1.800552	4.198177	68
4103.038089	7.605669	1.848763	4.113925	69
4104.056443	7.838027	1.856466	4.222016	70
4105.132018	7.269098	1.847388	3.934799	71
4106.155651	8.051889	1.847830	4.357483	72
4107.221824	7.226859	1.842794	3.921687	73
4108.246482	7.841424	1.847868	4.243497	74
4109.321839	7.471468	1.852172	4.033895	75
4110.337762	8.041827	1.786122	4.502396	76
4111.424028	7.106216	1.858251	3.824143	77
4112.432618	7.932739	1.849316	4.289552	78
4113.509257	7.471020	1.837199	4.066528	79
4114.528154	7.828633	1.815225	4.312762	80
4115.602941	7.474999	1.850809	4.038774	81
4116.625154	8.046375	1.836004	4.382548	82
4117.695396	7.602473	1.855697	4.096828	83
4118.720246	7.905980	1.800838	4.390168	84
4119.787900	7.268425	1.789264	4.062243	85
4120.815333	8.062217	1.844320	4.371376	86
4121.882597	7.505393	1.848414	4.060450	87
4122.906699	8.068347	1.804819	4.470447	88
4123.985990	7.544243	1.851260	4.075195	89
4125.000859	8.074832	1.833886	4.403127	90
4126.075369	7.618118	1.843212	4.133067	91
4127.096501	8.186257	1.810084	4.522583	92
4128.168668	7.530643	1.855028	4.059585	93
4129.188320	8.246408	1.851571	4.453737	94
4130.264319	7.441480	1.839429	4.045538	95
4131.280588	8.437662	1.855020	4.548557	96
4132.365577	7.553122	1.859065	4.062860	97
4133.380218	8.318292	1.832380	4.539612	98
4134.446807	7.464291	1.845724	4.044100	99
4135.474366	8.267134	1.847188	4.475524	100
4136.551496	7.726112	1.850745	4.174595	101
4137.567122	8.381210	1.852009	4.525471	102
4138.640166	7.712632	1.847761	4.174042	103
4139.659773	8.387858	1.854913	4.521970	104
4140.734025	7.716197	1.855954	4.157537	105
4141.752095	8.475059	1.840619	4.604461	106
4142.828219	7.466857	1.800032	4.148181	107
4143.852016	8.422953	1.830085	4.602493	108
4144.917667	7.690028	1.854971	4.145632	109
4145.943868	8.317286	1.849229	4.497704	110
4147.015279	7.759495	1.837291	4.223335	111
4148.036304	8.469889	1.854766	4.566555	112
4149.112254	7.726457	1.849227	4.178210	113
4150.131493	8.578794	1.840222	4.661826	114
4151.204502	7.690767	1.832849	4.196073	115
4152.222497	8.685924	1.857842	4.675276	116
4153.299665	7.623269	1.840676	4.141559	117
4154.318391	8.562714	1.850387	4.627527	118
4155.393643	7.614779	1.823585	4.175719	119
4156.414636	8.757880	1.853694	4.724555	120
4157.484948	7.713423	1.854247	4.159868	121
4158.508637	8.521168	1.850717	4.604252	122
4159.579302	7.856616	1.855853	4.233426	123
4160.602152	8.547810	1.847455	4.626803	124
4161.675566	7.808979	1.850027	4.221008	125
4162.696542	8.713208	1.828340	4.765639	126
4163.769012	7.653901	1.815643	4.215533	127
4164.790457	8.663862	1.854192	4.672580	128
4165.863190	8.006357	1.852083	4.322892	129
4166.882965	8.729823	1.841349	4.740993	130
4167.957649	7.776219	1.840878	4.224190	131
4168.977485	8.665152	1.848717	4.687118	132
4170.052854	7.977077	1.849440	4.313240	133
4171.074269	8.552868	1.851852	4.618549	134
4172.142881	8.094443	1.835710	4.409435	135
4173.169555	8.734855	1.848482	4.725420	136
4174.235883	8.061832	1.847218	4.364311	137
4175.264218	8.891050	1.847552	4.812341	138
4176.332296	7.946871	1.841377	4.315722	139
4177.356147	8.916424	1.854096	4.809040	140
4178.427877	7.708767	1.793686	4.297724	141
4179.447890	8.716621	1.814882	4.802860	142
4180.524400	7.888188	1.799906	4.382555	143
4181.543876	8.548248	1.800073	4.748836	144
4182.616379	8.211138	1.850618	4.436970	145
4183.639799	8.679308	1.845791	4.702215	146
4184.707132	8.230743	1.851150	4.446287	147
4185.734536	8.557891	1.791691	4.776432	148
4186.801925	8.238899	1.852508	4.447431	149
4187.829766	8.796039	1.832111	4.801041	150
4188.897366	8.016099	1.837936	4.361467	151
4189.922090	9.052079	1.856400	4.876148	152
4190.992132	8.186495	1.856522	4.409586	153
4192.015239	9.122618	1.856533	4.913794	154
4193.086988	8.210550	1.836615	4.470479	155
4194.108348	9.010473	1.852974	4.862708	156
4195.182693	8.023389	1.796588	4.465903	157
4196.203452	9.059262	1.837745	4.929553	158
4197.276722	8.208175	1.836527	4.469399	159
4198.296890	8.789945	1.795238	4.896256	160
4199.370644	8.249124	1.852529	4.452899	161
4200.391053	9.036512	1.846401	4.894122	162
4201.464605	8.272142	1.850447	4.470347	163
4202.486034	9.126843	1.833692	4.977305	164
4203.558142	8.281478	1.846076	4.485990	165
4204.581859	8.910371	1.811506	4.918763	166
4205.651393	8.380116	1.850988	4.527374	167
4206.677244	9.196041	1.851561	4.966642	168
4207.744103	8.377663	1.852087	4.523364	169
4208.772188	9.056882	1.842445	4.915687	170
4209.838025	8.260131	1.789076	4.616982	171
4210.864496	9.087706	1.857625	4.892109	172
4211.940898	8.491590	1.849499	4.591291	173
4212.958079	9.065104	1.830155	4.953190	174
4214.037274	8.621094	1.855026	4.647425	175
4215.050626	8.914623	1.797060	4.960670	176
4216.124300	8.429793	1.820808	4.629700	177
4217.144936	9.167828	1.840617	4.980844	178
4218.217661	8.276204	1.824457	4.536256	179
4219.239875	9.251367	1.836056	5.038716	180
4220.310762	8.465855	1.841747	4.596643	181
4221.336535	9.330146	1.852403	5.036781	182
4222.403324	8.372685	1.805342	4.637728	183
4223.431203	9.301937	1.857423	5.007981	184
4224.496945	8.561994	1.834214	4.667935	185
4225.524192	9.267727	1.845622	5.021465	186
4226.591687	8.768437	1.854503	4.728187	187
4227.618923	9.141340	1.846483	4.950675	188
4228.686720	8.534914	1.822655	4.682683	189
4229.711818	9.402780	1.839621	5.111260	190
4230.781660	8.791470	1.855603	4.737797	191
4231.805476	9.330887	1.854387	5.031791	192
4232.876976	8.577313	1.798878	4.768147	193
4233.899248	9.381253	1.851157	5.067780	194
4234.971012	8.749578	1.850604	4.727959	195
4235.994242	9.503796	1.852640	5.129867	196
4237.064706	8.765745	1.853132	4.730231	197
4238.088053	9.308673	1.856913	5.012982	198
4239.158093	8.787928	1.826676	4.810885	199
4240.182561	9.135634	1.811260	5.043800	200
4241.252216	8.651222	1.803921	4.795789	201
4242.276414	9.453693	1.857160	5.090403	202
4243.345643	8.598837	1.775305	4.843583	203
4244.372441	9.288915	1.838299	5.052994	204
4245.438300	8.835279	1.840273	4.801071	205
4246.466883	9.481718	1.857130	5.105577	206
4247.532991	8.919392	1.858424	4.799439	207
4248.561426	9.665873	1.844642	5.239973	208
4249.627730	8.655094	1.809346	4.783550	209
4250.655182	9.556093	1.840943	5.190868	210
4251.723327	8.912889	1.854262	4.806706	211
4252.745898	9.807725	1.849788	5.302080	212
4253.818710	8.895497	1.853681	4.798830	213
4254.839567	9.738375	1.845808	5.275942	214
4255.913984	8.872706	1.824891	4.862048	215
4256.934688	9.713391	1.854846	5.236763	216
4258.006764	8.840149	1.800154	4.910773	217
